s_num,ep_num,nth_s_ep,seg_num,seg_name,seg_url
7,Episode_207,10,2,Stuart Heaton,https://unsolvedmysteries.fandom.com//wiki/Stuart_Heaton
7,Episode_207,10,2,Krystal Naab,https://unsolvedmysteries.fandom.com//wiki/Krystal_Naab
7,Episode_207,10,3,Jay Durham,https://unsolvedmysteries.fandom.com//wiki/Jay_Durham
7,Episode_207,10,4,Marilyn Hahnlein,https://unsolvedmysteries.fandom.com//wiki/Marilyn_Hahnlein
7,Episode_208,11,1,Teryn Hedlund,https://unsolvedmysteries.fandom.com//wiki/Teryn_Hedlund
7,Episode_208,11,2,Philip Pelletier,https://unsolvedmysteries.fandom.com//wiki/Philip_Pelletier
7,Episode_208,11,3,Father Solanus Casey,https://unsolvedmysteries.fandom.com//wiki/Father_Solanus_Casey
7,Episode_209,12,1,mw-redirect,https://unsolvedmysteries.fandom.com//wiki/Cyril_Wecht
7,Episode_209,12,1,Jack Davis Jr.,https://unsolvedmysteries.fandom.com//wiki/Jack_Davis_Jr.
7,Episode_209,12,2,Hank Jones,https://unsolvedmysteries.fandom.com//wiki/Hank_Jones
7,Episode_209,12,2,Dr. David Faux,https://unsolvedmysteries.fandom.com//wiki/Dr._David_Faux
7,Episode_209,12,2,Carol Montrose,https://unsolvedmysteries.fandom.com//wiki/Carol_Montrose
7,Episode_209,12,3,Phillip Thomas,https://unsolvedmysteries.fandom.com//wiki/Phillip_Thomas
7,Episode_209,12,4,mw-redirect,https://unsolvedmysteries.fandom.com//wiki/Manwell_Marino
7,Episode_209,12,5,Elwyn Jones,https://unsolvedmysteries.fandom.com//wiki/Elwyn_Jones
7,Episode_210,13,1,John and Linda Sohus,https://unsolvedmysteries.fandom.com//wiki/John_and_Linda_Sohus
7,Episode_210,13,1,Christian Karl Gerhartsreiter,https://unsolvedmysteries.fandom.com//wiki/Christian_Karl_Gerhartsreiter
7,Episode_210,13,2,Phantom Sub,https://unsolvedmysteries.fandom.com//wiki/Phantom_Sub
7,Episode_210,13,3,mw-redirect,https://unsolvedmysteries.fandom.com//wiki/Mike_O%27Mara
7,Episode_210,13,4,The Family of Terris Christie Derby,https://unsolvedmysteries.fandom.com//wiki/The_Family_of_Terris_Christie_Derby
7,Episode_210,13,5,Stallings Family,https://unsolvedmysteries.fandom.com//wiki/Stallings_Family
7,Episode_210,13,6,Tyrom Theis,https://unsolvedmysteries.fandom.com//wiki/Tyrom_Theis
7,Episode_210,13,6,Shannon Smith,https://unsolvedmysteries.fandom.com//wiki/Shannon_Smith
7,Episode_211,14,1,Elwyn Jones,https://unsolvedmysteries.fandom.com//wiki/Elwyn_Jones
7,Episode_211,14,2,Padre Pio,https://unsolvedmysteries.fandom.com//wiki/Padre_Pio
7,Episode_211,14,3,Kimberly Pandelios,https://unsolvedmysteries.fandom.com//wiki/Kimberly_Pandelios
7,Episode_211,14,4,1987 Jane Doe,https://unsolvedmysteries.fandom.com//wiki/1987_Jane_Doe
7,Episode_211,14,5,1990 Jane Doe,https://unsolvedmysteries.fandom.com//wiki/1990_Jane_Doe
7,Episode_211,14,6,Sumter County Does,https://unsolvedmysteries.fandom.com//wiki/Sumter_County_Does
7,Episode_211,14,7,"Sylvan Lazarus, Carl Cobb and Bernard Brady","https://unsolvedmysteries.fandom.com//wiki/Sylvan_Lazarus,_Carl_Cobb_and_Bernard_Brady"
7,Episode_211,14,8,Stallings Family,https://unsolvedmysteries.fandom.com//wiki/Stallings_Family
7,Episode_212_.22Mysteries_of_the_Psychic_Mind.22,15,1,Jeanine Price,https://unsolvedmysteries.fandom.com//wiki/Jeanine_Price
7,Episode_212_.22Mysteries_of_the_Psychic_Mind.22,15,2,Melanie Uribe,https://unsolvedmysteries.fandom.com//wiki/Melanie_Uribe
7,Episode_212_.22Mysteries_of_the_Psychic_Mind.22,15,2,Etta Smith,https://unsolvedmysteries.fandom.com//wiki/Etta_Smith
7,Episode_212_.22Mysteries_of_the_Psychic_Mind.22,15,3,James Van Praagh,https://unsolvedmysteries.fandom.com//wiki/James_Van_Praagh
7,Episode_212_.22Mysteries_of_the_Psychic_Mind.22,15,3,Kevin Wheel,https://unsolvedmysteries.fandom.com//wiki/Kevin_Wheel
7,Episode_212_.22Mysteries_of_the_Psychic_Mind.22,15,3,Doug Raskin,https://unsolvedmysteries.fandom.com//wiki/Doug_Raskin
7,Episode_213,16,1,Kansas City Arsonist,https://unsolvedmysteries.fandom.com//wiki/Kansas_City_Arsonist
7,Episode_213,16,2,Loretta Myers,https://unsolvedmysteries.fandom.com//wiki/Loretta_Myers
7,Episode_213,16,3,Wallace Thrasher,https://unsolvedmysteries.fandom.com//wiki/Wallace_Thrasher
7,Episode_213,16,4,Robert James Palmer,https://unsolvedmysteries.fandom.com//wiki/Robert_James_Palmer
7,Episode_214,17,1,Rita Faulkner,https://unsolvedmysteries.fandom.com//wiki/Rita_Faulkner
7,Episode_214,17,2,mw-redirect,https://unsolvedmysteries.fandom.com//wiki/The_Search_of_Helen_Elas
7,Episode_214,17,3,Kristi Krebs,https://unsolvedmysteries.fandom.com//wiki/Kristi_Krebs
7,Episode_214,17,4,Dub Wackerhagen,https://unsolvedmysteries.fandom.com//wiki/Dub_Wackerhagen
7,Episode_214,17,4,Chance Wackerhagen,https://unsolvedmysteries.fandom.com//wiki/Chance_Wackerhagen
7,Episode_214,17,4,Latricia White,https://unsolvedmysteries.fandom.com//wiki/Latricia_White
7,Episode_215,18,1,Alamo Treasure,https://unsolvedmysteries.fandom.com//wiki/Alamo_Treasure
7,Episode_215,18,2,Randall Utterback,https://unsolvedmysteries.fandom.com//wiki/Randall_Utterback
7,Episode_215,18,3,Eric and Pam Ellender,https://unsolvedmysteries.fandom.com//wiki/Eric_and_Pam_Ellender
7,Episode_215,18,4,Rose Marie Luttmer,https://unsolvedmysteries.fandom.com//wiki/Rose_Marie_Luttmer
7,Episode_216,19,1,Alamo Treasure,https://unsolvedmysteries.fandom.com//wiki/Alamo_Treasure
7,Episode_216,19,2,Jian Fang,https://unsolvedmysteries.fandom.com//wiki/Jian_Fang
7,Episode_216,19,3,The Ice Man,https://unsolvedmysteries.fandom.com//wiki/The_Ice_Man
7,Episode_216,19,4,Frank Olson,https://unsolvedmysteries.fandom.com//wiki/Frank_Olson
7,Episode_217_.22Great_Escapes.22,20,1,Randolph Dial,https://unsolvedmysteries.fandom.com//wiki/Randolph_Dial
7,Episode_217_.22Great_Escapes.22,20,1,Bobbi Parker,https://unsolvedmysteries.fandom.com//wiki/Bobbi_Parker
7,Episode_217_.22Great_Escapes.22,20,2,Robert Watson,https://unsolvedmysteries.fandom.com//wiki/Robert_Watson
7,Episode_217_.22Great_Escapes.22,20,3,David Fisher,https://unsolvedmysteries.fandom.com//wiki/David_Fisher
7,Episode_217_.22Great_Escapes.22,20,4,Jean Marie Gagnon,https://unsolvedmysteries.fandom.com//wiki/Jean_Marie_Gagnon
7,Episode_217_.22Great_Escapes.22,20,5,mw-redirect,https://unsolvedmysteries.fandom.com//wiki/Michael_Mohan
7,Episode_217_.22Great_Escapes.22,20,6,Edgar Kerns,https://unsolvedmysteries.fandom.com//wiki/Edgar_Kerns
7,Episode_217_.22Great_Escapes.22,20,7,mw-redirect,https://unsolvedmysteries.fandom.com//wiki/John_Yount
7,Episode_217_.22Great_Escapes.22,20,8,Travis Wade Duncan,https://unsolvedmysteries.fandom.com//wiki/Travis_Wade_Duncan
7,Episode_217_.22Great_Escapes.22,20,9,Frank Morris and the Anglin Brothers,https://unsolvedmysteries.fandom.com//wiki/Frank_Morris_and_the_Anglin_Brothers
7,Episode_218,21,1,Luiz Gasparetto,https://unsolvedmysteries.fandom.com//wiki/Luiz_Gasparetto
7,Episode_218,21,2,Tara Breckenridge,https://unsolvedmysteries.fandom.com//wiki/Tara_Breckenridge
7,Episode_218,21,3,The Friends of Fritz Vincken,https://unsolvedmysteries.fandom.com//wiki/The_Friends_of_Fritz_Vincken
7,Episode_218,21,4,Wade Mitchell Parker,https://unsolvedmysteries.fandom.com//wiki/Wade_Mitchell_Parker
7,Episode_218,21,5,Carlos Garcia,https://unsolvedmysteries.fandom.com//wiki/Carlos_Garcia
7,Episode_219_.22Femme_Fatales.22,22,1,James and Lisa Albert,https://unsolvedmysteries.fandom.com//wiki/James_and_Lisa_Albert
7,Episode_219_.22Femme_Fatales.22,22,2,Elizabeth Ortiz,https://unsolvedmysteries.fandom.com//wiki/Elizabeth_Ortiz
7,Episode_219_.22Femme_Fatales.22,22,3,Andolina Gonzalez,https://unsolvedmysteries.fandom.com//wiki/Andolina_Gonzalez
7,Episode_219_.22Femme_Fatales.22,22,4,Kelly Finnegan,https://unsolvedmysteries.fandom.com//wiki/Kelly_Finnegan
7,Episode_220,23,1,Arnold Archambeau and Ruby Bruguier,https://unsolvedmysteries.fandom.com//wiki/Arnold_Archambeau_and_Ruby_Bruguier
7,Episode_220,23,2,1987 Jane Doe,https://unsolvedmysteries.fandom.com//wiki/1987_Jane_Doe
7,Episode_220,23,3,Mexico City UFO,https://unsolvedmysteries.fandom.com//wiki/Mexico_City_UFO
7,Episode_221,24,1,Noreen Renier,https://unsolvedmysteries.fandom.com//wiki/Noreen_Renier
7,Episode_221,24,1,Jake and Dora Cohn,https://unsolvedmysteries.fandom.com//wiki/Jake_and_Dora_Cohn
7,Episode_221,24,1,Rosemary Hom,https://unsolvedmysteries.fandom.com//wiki/Rosemary_Hom
7,Episode_221,24,2,Cecilia Newball and Rene Perez Jr.,https://unsolvedmysteries.fandom.com//wiki/Cecilia_Newball_and_Rene_Perez_Jr.
7,Episode_221,24,3,The Search of Bob Coleman,https://unsolvedmysteries.fandom.com//wiki/The_Search_of_Bob_Coleman
7,Episode_221,24,4,Jim McMahon,https://unsolvedmysteries.fandom.com//wiki/Jim_McMahon
7,Episode_221,24,4,Richard Ford,https://unsolvedmysteries.fandom.com//wiki/Richard_Ford
7,Episode_221,24,4,Matthew Crome,https://unsolvedmysteries.fandom.com//wiki/Matthew_Crome
7,Episode_222,25,1,Kathleen Burghardt,https://unsolvedmysteries.fandom.com//wiki/Kathleen_Burghardt
7,Episode_222,25,1,Eric Danowski,https://unsolvedmysteries.fandom.com//wiki/Eric_Danowski
7,Episode_222,25,2,Lionel Luviano,https://unsolvedmysteries.fandom.com//wiki/Lionel_Luviano
7,Episode_222,25,3,mw-redirect,https://unsolvedmysteries.fandom.com//wiki/Cogni-tech
7,Episode_222,25,3,Martin Ganz,https://unsolvedmysteries.fandom.com//wiki/Martin_Ganz
7,Episode_222,25,3,Martin Hernandez,https://unsolvedmysteries.fandom.com//wiki/Martin_Hernandez
7,Episode_222,25,4,Stallings Family,https://unsolvedmysteries.fandom.com//wiki/Stallings_Family
7,Episode_222,25,5,Keyan and Logan Ivey,https://unsolvedmysteries.fandom.com//wiki/Keyan_and_Logan_Ivey
7,Episode_222,25,5,David Ivey,https://unsolvedmysteries.fandom.com//wiki/David_Ivey
7,Episode_222,25,6,Davey Estright,https://unsolvedmysteries.fandom.com//wiki/Davey_Estright
7,Episode_222,25,6,David Estright,https://unsolvedmysteries.fandom.com//wiki/David_Estright
7,Episode_223,26,1,mw-redirect,https://unsolvedmysteries.fandom.com//wiki/Patience_Worth
7,Episode_223,26,2,John Vogel,https://unsolvedmysteries.fandom.com//wiki/John_Vogel
7,Episode_223,26,3,Justin Burgwinkel,https://unsolvedmysteries.fandom.com//wiki/Justin_Burgwinkel
7,Episode_223,26,4,Paul Xavier Alexander,https://unsolvedmysteries.fandom.com//wiki/Paul_Xavier_Alexander
7,Episode_223,26,5,Dorothy Donovan,https://unsolvedmysteries.fandom.com//wiki/Dorothy_Donovan
7,Episode_225,28,1,Rose Turford and Carolyn Stevens,https://unsolvedmysteries.fandom.com//wiki/Rose_Turford_and_Carolyn_Stevens
7,Episode_226,29,1,Gigi,https://unsolvedmysteries.fandom.com//wiki/Gigi
7,Episode_227,30,1,Jean Moore,https://unsolvedmysteries.fandom.com//wiki/Jean_Moore
7,Episode_227,30,2,Ray Olson,https://unsolvedmysteries.fandom.com//wiki/Ray_Olson
7,Episode_227,30,3,Luiz Gasparetto,https://unsolvedmysteries.fandom.com//wiki/Luiz_Gasparetto
8,Episode_228,1,1,Brandon Lee,https://unsolvedmysteries.fandom.com//wiki/Brandon_Lee
8,Episode_228,1,2,Ray Olson,https://unsolvedmysteries.fandom.com//wiki/Ray_Olson
8,Episode_228,1,3,Gigi,https://unsolvedmysteries.fandom.com//wiki/Gigi
8,Episode_228,1,4,Emilie Hardy,https://unsolvedmysteries.fandom.com//wiki/Emilie_Hardy
8,Episode_228,1,4,Rejean Hardy,https://unsolvedmysteries.fandom.com//wiki/Rejean_Hardy
8,Episode_228,1,5,Red Dye Robber,https://unsolvedmysteries.fandom.com//wiki/Red_Dye_Robber
8,Episode_228,1,6,Dorothy Barnett,https://unsolvedmysteries.fandom.com//wiki/Dorothy_Barnett
8,Episode_228,1,6,Savanna Todd,https://unsolvedmysteries.fandom.com//wiki/Savanna_Todd
8,Episode_228,1,7,Antonio Castro,https://unsolvedmysteries.fandom.com//wiki/Antonio_Castro
8,Episode_228,1,8,Joe O'Brien,https://unsolvedmysteries.fandom.com//wiki/Joe_O%27Brien
8,Episode_229,2,1,Brazos River Attackers,https://unsolvedmysteries.fandom.com//wiki/Brazos_River_Attackers
8,Episode_229,2,2,mw-redirect,https://unsolvedmysteries.fandom.com//wiki/Ronald_Earl_Cains
8,Episode_229,2,3,Loretta Myers,https://unsolvedmysteries.fandom.com//wiki/Loretta_Myers
8,Episode_229,2,4,Matt Flores,https://unsolvedmysteries.fandom.com//wiki/Matt_Flores
8,Episode_229,2,5,mw-redirect,https://unsolvedmysteries.fandom.com//wiki/Kentucky_Visions
8,Episode_229,2,6,Richard Relf,https://unsolvedmysteries.fandom.com//wiki/Richard_Relf
8,Episode_229,2,6,Heather Relf,https://unsolvedmysteries.fandom.com//wiki/Heather_Relf
8,Episode_230,3,1,Michael Swango,https://unsolvedmysteries.fandom.com//wiki/Michael_Swango
8,Episode_230,3,2,Brazos River Attackers,https://unsolvedmysteries.fandom.com//wiki/Brazos_River_Attackers
8,Episode_230,3,3,Manny Moreno,https://unsolvedmysteries.fandom.com//wiki/Manny_Moreno
8,Episode_230,3,4,mw-redirect,https://unsolvedmysteries.fandom.com//wiki/Renee_Lamanna
8,Episode_230,3,5,The Daughter of Gerda Burian,https://unsolvedmysteries.fandom.com//wiki/The_Daughter_of_Gerda_Burian
8,Episode_230,3,6,Michael Eschweiler,https://unsolvedmysteries.fandom.com//wiki/Michael_Eschweiler
8,Episode_230,3,7,Logan Carroll,https://unsolvedmysteries.fandom.com//wiki/Logan_Carroll
8,Episode_230,3,8,Amadeo Marcelo,https://unsolvedmysteries.fandom.com//wiki/Amadeo_Marcelo
8,Episode_231,4,1,Guy Cummings,https://unsolvedmysteries.fandom.com//wiki/Guy_Cummings
8,Episode_231,4,2,Amadeo Marcelo,https://unsolvedmysteries.fandom.com//wiki/Amadeo_Marcelo
8,Episode_231,4,3,Keyan and Logan Ivey,https://unsolvedmysteries.fandom.com//wiki/Keyan_and_Logan_Ivey
8,Episode_231,4,3,David Ivey,https://unsolvedmysteries.fandom.com//wiki/David_Ivey
8,Episode_231,4,4,Leonard Trigg,https://unsolvedmysteries.fandom.com//wiki/Leonard_Trigg
8,Episode_231,4,4,Allie Ingrid Trigg,https://unsolvedmysteries.fandom.com//wiki/Allie_Ingrid_Trigg
8,Episode_231,4,5,Seth Arathorne,https://unsolvedmysteries.fandom.com//wiki/Seth_Arathorne
8,Episode_231,4,5,Garth Arathorne,https://unsolvedmysteries.fandom.com//wiki/Garth_Arathorne
8,Episode_231,4,6,Charles Southern Jr.,https://unsolvedmysteries.fandom.com//wiki/Charles_Southern_Jr.
8,Episode_231,4,7,Alie Berrelez,https://unsolvedmysteries.fandom.com//wiki/Alie_Berrelez
8,Episode_231,4,8,Antranik Geuvjehizian,https://unsolvedmysteries.fandom.com//wiki/Antranik_Geuvjehizian
8,Episode_232,5,1,Taylor Kramer,https://unsolvedmysteries.fandom.com//wiki/Taylor_Kramer
8,Episode_232,5,2,Craig Williamson,https://unsolvedmysteries.fandom.com//wiki/Craig_Williamson
8,Episode_232,5,3,Evonne,https://unsolvedmysteries.fandom.com//wiki/Evonne
8,Episode_232,5,4,Linda Tellington-Jones,https://unsolvedmysteries.fandom.com//wiki/Linda_Tellington-Jones
8,Episode_232,5,5,mw-redirect,https://unsolvedmysteries.fandom.com//wiki/Marie_LaVeau
8,Episode_232,5,5,Harold Bennett,https://unsolvedmysteries.fandom.com//wiki/Harold_Bennett
8,Episode_232,5,6,Tim Molnar,https://unsolvedmysteries.fandom.com//wiki/Tim_Molnar
8,Episode_233,6,1,Lonnie Zamora UFO Sighting,https://unsolvedmysteries.fandom.com//wiki/Lonnie_Zamora_UFO_Sighting
8,Episode_233,6,2,mw-redirect,https://unsolvedmysteries.fandom.com//wiki/Saviors_of_Dover_Family
8,Episode_233,6,3,Seth Arathorne,https://unsolvedmysteries.fandom.com//wiki/Seth_Arathorne
8,Episode_233,6,3,Garth Arathorne,https://unsolvedmysteries.fandom.com//wiki/Garth_Arathorne
8,Episode_233,6,4,Jessyca Mullenberg,https://unsolvedmysteries.fandom.com//wiki/Jessyca_Mullenberg
8,Episode_233,6,4,Steven Oliver,https://unsolvedmysteries.fandom.com//wiki/Steven_Oliver
8,Episode_233,6,5,Ronald Bax,https://unsolvedmysteries.fandom.com//wiki/Ronald_Bax
8,Episode_233,6,6,Carl and Mary Dennie,https://unsolvedmysteries.fandom.com//wiki/Carl_and_Mary_Dennie
8,Episode_233,6,7,The Siblings of Debbie Hamilton,https://unsolvedmysteries.fandom.com//wiki/The_Siblings_of_Debbie_Hamilton
8,Episode_233,6,8,David Merrifield,https://unsolvedmysteries.fandom.com//wiki/David_Merrifield
8,Episode_234,7,1,mw-redirect,https://unsolvedmysteries.fandom.com//wiki/Roberto_Ramirez
8,Episode_234,7,2,Linda Sobek,https://unsolvedmysteries.fandom.com//wiki/Linda_Sobek
8,Episode_234,7,2,Kimberly Pandelios,https://unsolvedmysteries.fandom.com//wiki/Kimberly_Pandelios
8,Episode_234,7,3,The Siblings of Tina Shiets,https://unsolvedmysteries.fandom.com//wiki/The_Siblings_of_Tina_Shiets
8,Episode_234,7,4,Miracle the White Buffalo,https://unsolvedmysteries.fandom.com//wiki/Miracle_the_White_Buffalo
8,Episode_234,7,5,David Gause,https://unsolvedmysteries.fandom.com//wiki/David_Gause
8,Episode_234,7,6,George Reeves,https://unsolvedmysteries.fandom.com//wiki/George_Reeves
8,Episode_235,8,1,Caddy,https://unsolvedmysteries.fandom.com//wiki/Caddy
8,Episode_235,8,2,Sherry Hart,https://unsolvedmysteries.fandom.com//wiki/Sherry_Hart
8,Episode_235,8,2,Richard Bare,https://unsolvedmysteries.fandom.com//wiki/Richard_Bare
8,Episode_235,8,3,Rose Turford and Carolyn Stevens,https://unsolvedmysteries.fandom.com//wiki/Rose_Turford_and_Carolyn_Stevens
8,Episode_235,8,4,The Siblings of Tina Shiets,https://unsolvedmysteries.fandom.com//wiki/The_Siblings_of_Tina_Shiets
8,Episode_235,8,5,Rickey Bright,https://unsolvedmysteries.fandom.com//wiki/Rickey_Bright
8,Episode_235,8,6,Michael McGuffey,https://unsolvedmysteries.fandom.com//wiki/Michael_McGuffey
8,Episode_235,8,7,Michael Hughes,https://unsolvedmysteries.fandom.com//wiki/Michael_Hughes
8,Episode_235,8,7,Suzanne Davis,https://unsolvedmysteries.fandom.com//wiki/Suzanne_Davis
8,Episode_235,8,8,Epes Bandits,https://unsolvedmysteries.fandom.com//wiki/Epes_Bandits
8,Episode_235,8,9,The Family of Jeanne Martin,https://unsolvedmysteries.fandom.com//wiki/The_Family_of_Jeanne_Martin
8,Episode_236,9,1,Tom Kueter,https://unsolvedmysteries.fandom.com//wiki/Tom_Kueter
8,Episode_236,9,1,Tina Marcotte,https://unsolvedmysteries.fandom.com//wiki/Tina_Marcotte
8,Episode_236,9,2,Ira Einhorn,https://unsolvedmysteries.fandom.com//wiki/Ira_Einhorn
8,Episode_236,9,3,Jim Kimball,https://unsolvedmysteries.fandom.com//wiki/Jim_Kimball
8,Episode_236,9,4,Brian Foguth,https://unsolvedmysteries.fandom.com//wiki/Brian_Foguth
8,Episode_236,9,5,Nassau County Robber,https://unsolvedmysteries.fandom.com//wiki/Nassau_County_Robber
8,Episode_236,9,5,Boynton Beach Robber,https://unsolvedmysteries.fandom.com//wiki/Boynton_Beach_Robber
8,Episode_236,9,6,Covewood Lodge,https://unsolvedmysteries.fandom.com//wiki/Covewood_Lodge
8,Episode_236,9,7,Richard Ford,https://unsolvedmysteries.fandom.com//wiki/Richard_Ford
8,Episode_236,9,7,Matthew Crome,https://unsolvedmysteries.fandom.com//wiki/Matthew_Crome
8,Episode_237,10,1,Leroy Drieth,https://unsolvedmysteries.fandom.com//wiki/Leroy_Drieth
8,Episode_237,10,2,Johnny Lee Wilson,https://unsolvedmysteries.fandom.com//wiki/Johnny_Lee_Wilson
8,Episode_237,10,3,Donna Kempton,https://unsolvedmysteries.fandom.com//wiki/Donna_Kempton
8,Episode_237,10,4,Bonnie Haim,https://unsolvedmysteries.fandom.com//wiki/Bonnie_Haim
8,Episode_237,10,5,The Devil's Backbone,https://unsolvedmysteries.fandom.com//wiki/The_Devil%27s_Backbone
8,Episode_238,11,1,Moses Lall and Lila Buerattan,https://unsolvedmysteries.fandom.com//wiki/Moses_Lall_and_Lila_Buerattan
8,Episode_238,11,1,Hari Gobin,https://unsolvedmysteries.fandom.com//wiki/Hari_Gobin
8,Episode_238,11,2,Taylor Kramer,https://unsolvedmysteries.fandom.com//wiki/Taylor_Kramer
8,Episode_238,11,3,Craig Williamson,https://unsolvedmysteries.fandom.com//wiki/Craig_Williamson
8,Episode_238,11,4,Evonne,https://unsolvedmysteries.fandom.com//wiki/Evonne
8,Episode_238,11,5,Marie Laveau,https://unsolvedmysteries.fandom.com//wiki/Marie_Laveau
8,Episode_238,11,5,Harold Bennett,https://unsolvedmysteries.fandom.com//wiki/Harold_Bennett
8,Episode_238,11,6,Tim Molnar,https://unsolvedmysteries.fandom.com//wiki/Tim_Molnar
8,Episode_239,12,1,Thomas David Dixon,https://unsolvedmysteries.fandom.com//wiki/Thomas_David_Dixon
8,Episode_239,12,2,Nancy Manni,https://unsolvedmysteries.fandom.com//wiki/Nancy_Manni
8,Episode_239,12,3,The Daughter of Gerda Burian,https://unsolvedmysteries.fandom.com//wiki/The_Daughter_of_Gerda_Burian
8,Episode_239,12,4,Patricia Bonner,https://unsolvedmysteries.fandom.com//wiki/Patricia_Bonner
8,Episode_239,12,5,Mia Zapata,https://unsolvedmysteries.fandom.com//wiki/Mia_Zapata
8,Episode_239,12,6,Sandra Nevarez,https://unsolvedmysteries.fandom.com//wiki/Sandra_Nevarez
8,Episode_240,13,1,Jean Hilliard,https://unsolvedmysteries.fandom.com//wiki/Jean_Hilliard
8,Episode_240,13,2,Su Taraskiewicz,https://unsolvedmysteries.fandom.com//wiki/Su_Taraskiewicz
8,Episode_240,13,3,Kevin Dominic,https://unsolvedmysteries.fandom.com//wiki/Kevin_Dominic
8,Episode_240,13,4,Albert Leon Fletcher,https://unsolvedmysteries.fandom.com//wiki/Albert_Leon_Fletcher
8,Episode_240,13,5,mw-redirect,https://unsolvedmysteries.fandom.com//wiki/Jessie_Presley
8,Episode_240,13,5,Shannon Sites,https://unsolvedmysteries.fandom.com//wiki/Shannon_Sites
8,Episode_240,13,6,Richard Ford,https://unsolvedmysteries.fandom.com//wiki/Richard_Ford
8,Episode_240,13,6,Matthew Crome,https://unsolvedmysteries.fandom.com//wiki/Matthew_Crome
8,Episode_240,13,7,The Siblings of Jeff Linn,https://unsolvedmysteries.fandom.com//wiki/The_Siblings_of_Jeff_Linn
8,Episode_240,13,8,Patrick Ackles,https://unsolvedmysteries.fandom.com//wiki/Patrick_Ackles
8,Episode_242,15,1,Jodi Huisentruit,https://unsolvedmysteries.fandom.com//wiki/Jodi_Huisentruit
8,Episode_242,15,2,Philip Pauli,https://unsolvedmysteries.fandom.com//wiki/Philip_Pauli
8,Episode_242,15,3,Lonnie Zamora UFO Sighting,https://unsolvedmysteries.fandom.com//wiki/Lonnie_Zamora_UFO_Sighting
8,Episode_242,15,4,Carl and Mary Dennie,https://unsolvedmysteries.fandom.com//wiki/Carl_and_Mary_Dennie
8,Episode_242,15,5,David Merrifield,https://unsolvedmysteries.fandom.com//wiki/David_Merrifield
8,Episode_244,17,1,Richard Cepulonis,https://unsolvedmysteries.fandom.com//wiki/Richard_Cepulonis
8,Episode_244,17,1,Karen Walters,https://unsolvedmysteries.fandom.com//wiki/Karen_Walters
8,Episode_244,17,2,Savior of Wendy Radcliffe,https://unsolvedmysteries.fandom.com//wiki/Savior_of_Wendy_Radcliffe
8,Episode_244,17,3,John Anthony Diaz,https://unsolvedmysteries.fandom.com//wiki/John_Anthony_Diaz
8,Episode_244,17,4,Gettysburg National Military Park,https://unsolvedmysteries.fandom.com//wiki/Gettysburg_National_Military_Park
8,Episode_244,17,5,Devin Williams,https://unsolvedmysteries.fandom.com//wiki/Devin_Williams
8,Episode_244,17,6,Michael Johnston and Rochelle Robinson,https://unsolvedmysteries.fandom.com//wiki/Michael_Johnston_and_Rochelle_Robinson
8,Episode_244,17,7,Michael Eschweiler,https://unsolvedmysteries.fandom.com//wiki/Michael_Eschweiler
8,Episode_245,18,1,Saviors of Duane Miller,https://unsolvedmysteries.fandom.com//wiki/Saviors_of_Duane_Miller
8,Episode_245,18,2,Patricia Bonner,https://unsolvedmysteries.fandom.com//wiki/Patricia_Bonner
8,Episode_245,18,3,Sam Wodke,https://unsolvedmysteries.fandom.com//wiki/Sam_Wodke
8,Episode_245,18,4,Vince Foster,https://unsolvedmysteries.fandom.com//wiki/Vince_Foster
8,Episode_245,18,5,Jean Ellroy,https://unsolvedmysteries.fandom.com//wiki/Jean_Ellroy
8,Episode_246,19,1,David Cox,https://unsolvedmysteries.fandom.com//wiki/David_Cox
8,Episode_246,19,2,Thomas David Dixon,https://unsolvedmysteries.fandom.com//wiki/Thomas_David_Dixon
8,Episode_246,19,3,Antonio Moses,https://unsolvedmysteries.fandom.com//wiki/Antonio_Moses
8,Episode_246,19,4,Inner City Church Fire,https://unsolvedmysteries.fandom.com//wiki/Inner_City_Church_Fire
8,Episode_246,19,5,Mary Clamser,https://unsolvedmysteries.fandom.com//wiki/Mary_Clamser
8,Episode_246,19,6,The Family of LaDonna Alfano,https://unsolvedmysteries.fandom.com//wiki/The_Family_of_LaDonna_Alfano
8,Episode_247,20,1,Joan Jefferies,https://unsolvedmysteries.fandom.com//wiki/Joan_Jefferies
8,Episode_247,20,2,The Family of LaDonna Alfano,https://unsolvedmysteries.fandom.com//wiki/The_Family_of_LaDonna_Alfano
8,Episode_247,20,3,Tanya Smith,https://unsolvedmysteries.fandom.com//wiki/Tanya_Smith
8,Episode_247,20,4,Tony Marabella,https://unsolvedmysteries.fandom.com//wiki/Tony_Marabella
8,Episode_247,20,5,Luis Ochoa,https://unsolvedmysteries.fandom.com//wiki/Luis_Ochoa
8,Episode_247,20,6,mw-redirect,https://unsolvedmysteries.fandom.com//wiki/The_Wickenberg_Massacre
8,Episode_248,21,1,Gloria Schulze,https://unsolvedmysteries.fandom.com//wiki/Gloria_Schulze
8,Episode_248,21,2,Nazca Lines,https://unsolvedmysteries.fandom.com//wiki/Nazca_Lines
8,Episode_248,21,3,Antonio Moses,https://unsolvedmysteries.fandom.com//wiki/Antonio_Moses
8,Episode_248,21,4,The Unabomber,https://unsolvedmysteries.fandom.com//wiki/The_Unabomber
8,Episode_248,21,5,John Addis,https://unsolvedmysteries.fandom.com//wiki/John_Addis
